质量_A
t	x	y	v_{x}	v_{y}	v
3.463333333E1	3.674764663E-2	1.266292080E-2	-7.553505977E-2	2.872833413E-2	8.081375153E-2
3.466666667E1	3.494791801E-2	1.322312994E-2	-4.114373856E-2	-1.493779068E-4	4.114400973E-2
3.470000000E1	3.400473072E-2	1.265296228E-2	-1.381949112E-2	-3.177406971E-2	3.464924012E-2
3.473333333E1	3.402661860E-2	1.110485863E-2	1.442817431E-2	-6.055001515E-2	6.224529339E-2
3.476666667E1	3.496660901E-2	8.616294598E-3	4.301764329E-2	-8.390470264E-2	9.428953685E-2
3.480000000E1	3.689446149E-2	5.511211786E-3	6.937916481E-2	-1.042088097E-1	1.251916312E-1
3.483333333E1	3.959188666E-2	1.669040619E-3	9.144439088E-2	-1.207592384E-1	1.514756425E-1
3.486666667E1	4.299075421E-2	-2.539404108E-3	1.148386257E-1	-1.298237471E-1	1.733266144E-1
3.490000000E1	4.724779504E-2	-6.985875852E-3	1.320315783E-1	-1.333491219E-1	1.876548054E-1
3.493333333E1	5.179285943E-2	-1.142934557E-2	1.458286441E-1	-1.246928560E-1	1.918705339E-1
3.496666667E1	5.696970465E-2	-1.529873292E-2	1.521815922E-1	-1.065580336E-1	1.857790395E-1
3.500000000E1	6.193829891E-2	-1.853321448E-2	1.494663337E-1	-8.035174820E-2	1.696955756E-1
3.503333333E1	6.693412690E-2	-2.065551613E-2	1.384328470E-1	-4.912182456E-2	1.468897777E-1
3.506666667E1	7.116715538E-2	-2.180800278E-2	1.126536449E-1	-1.730511926E-2	1.139750450E-1
3.510000000E1	7.444436990E-2	-2.180919075E-2	8.013981650E-2	1.468257479E-2	8.147372700E-2
3.513333333E1	7.650980982E-2	-2.082916446E-2	4.956521774E-2	4.870109390E-2	6.948746187E-2
3.516666667E1	7.774871775E-2	-1.856245116E-2	8.902493257E-3	7.774350222E-2	7.825155924E-2
3.520000000E1	7.710330937E-2	-1.564626432E-2	-3.775155165E-2	9.862344233E-2	1.056019083E-1
3.523333333E1	7.523194764E-2	-1.198755500E-2	-6.866313819E-2	1.237463885E-1	1.415195931E-1
3.526666667E1	7.252576682E-2	-7.396505081E-3	-1.011909080E-1	1.415120021E-1	1.739690967E-1
3.530000000E1	6.848588711E-2	-2.553421530E-3	-1.273635737E-1	1.530757639E-1	1.991322912E-1
3.533333333E1	6.403486191E-2	2.808545845E-3	-1.411098392E-1	1.587837014E-1	2.124246938E-1
3.536666667E1	5.907856449E-2	8.032158564E-3	-1.422985498E-1	1.559785603E-1	2.111354744E-1
3.540000000E1	5.454829192E-2	1.320711653E-2	-1.303226727E-1	1.442024212E-1	1.943665025E-1
3.543333333E1	5.039038631E-2	1.764565331E-2	-1.111057033E-1	1.186246099E-1	1.625308444E-1
3.546666667E1	4.714124503E-2	2.111542385E-2	-8.385173603E-2	8.428261931E-2	1.188893332E-1
3.550000000E1	4.480027058E-2	2.326449460E-2	-5.171540379E-2	4.341055202E-2	6.752006380E-2
3.553333333E1	4.369355145E-2	2.400946066E-2	-1.677988644E-2	-4.056707349E-4	1.678478947E-2
3.556666667E1	4.368161148E-2	2.323744988E-2	-8.163458170E-2	-1.127280811E-1	1.391827044E-1
3.560000000E1	3.825124600E-2	1.649425525E-2	-5.730788399E-2	-1.534041910E-1	1.637590895E-1
3.563333333E1	3.986108588E-2	1.301050382E-2	6.712703191E-2	-1.186606098E-1	1.363318698E-1
3.566666667E1	4.272638146E-2	8.583547929E-3	1.859664129E-1	-8.039977073E-2	2.026021467E-1
3.570000000E1	5.225884674E-2	7.650519101E-3	1.897073564E-1	-1.006545044E-1	2.147561649E-1
3.573333333E1	5.537353856E-2	1.873247636E-3	9.591032085E-2	-1.763575639E-1	2.007505417E-1
3.576666667E1	5.865286813E-2	-4.106651823E-3	9.374324207E-2	-1.799104350E-1	2.028683318E-1
3.580000000E1	6.162308803E-2	-1.012078137E-2	8.630719605E-2	-1.758909923E-1	1.959249174E-1
3.583333333E1	6.440668120E-2	-1.583271798E-2	8.226151407E-2	-1.607842396E-1	1.806060033E-1
3.586666667E1	6.710718897E-2	-2.083973068E-2	1.097461617E-1	-1.127155372E-1	1.573181882E-1
3.590000000E1	7.172309198E-2	-2.334708712E-2	1.071050349E-1	-6.367043035E-2	1.246010120E-1
3.593333333E1	7.424752463E-2	-2.508442603E-2	4.662442801E-2	-4.341670311E-2	6.370908410E-2
3.596666667E1	7.483138718E-2	-2.624153400E-2	3.477208446E-3	-1.762900552E-2	1.796866200E-2
3.600000000E1	7.447933852E-2	-2.625969307E-2	-3.465366615E-2	1.154440567E-2	3.652601648E-2
3.603333333E1	7.252114277E-2	-2.547190695E-2	-1.070492276E-1	2.330603047E-2	1.095568719E-1
3.606666667E1	6.734272335E-2	-2.470595770E-2	-1.172661987E-1	7.162497815E-2	1.374099663E-1
3.610000000E1	6.470339619E-2	-2.069690841E-2	-8.563579012E-2	1.323765538E-1	1.576611574E-1
3.613333333E1	6.163367068E-2	-1.588085411E-2	-9.360001229E-2	1.531627986E-1	1.794987609E-1
3.616666667E1	5.846339537E-2	-1.048605517E-2	-9.835693660E-2	1.644325968E-1	1.916041907E-1
3.620000000E1	5.507654157E-2	-4.918680991E-3	-1.034568406E-1	1.677322259E-1	1.970721123E-1
3.623333333E1	5.156627267E-2	6.960932198E-4	-1.028037230E-1	1.654507783E-1	1.947885149E-1
3.626666667E1	4.822296003E-2	6.111370898E-3	-1.909656244E-1	8.400740559E-2	2.086267334E-1
3.630000000E1	3.883523104E-2	6.296586926E-3	-8.323528263E-2	1.358710144E-1	1.593394014E-1
3.633333333E1	4.267394119E-2	1.516943852E-2	3.521566358E-2	1.818089461E-1	1.851881093E-1
3.636666667E1	4.118294195E-2	1.841718333E-2	-2.827870441E-2	8.038090728E-2	8.521018354E-2
3.640000000E1	4.078869423E-2	2.052816568E-2	5.080732139E-3	4.349371865E-2	4.378946678E-2
3.643333333E1	4.152165742E-2	2.131676457E-2	3.965262274E-2	3.508360816E-3	3.980752549E-2
3.646666667E1	4.343220241E-2	2.076205640E-2	7.616468140E-2	-3.549978373E-2	8.403150206E-2
3.650000000E1	4.659930285E-2	1.895011232E-2	1.093140787E-1	-6.965696236E-2	1.296212182E-1
3.653333333E1	5.071980766E-2	1.611825891E-2	1.320643409E-1	-1.001753435E-1	1.657591312E-1
3.656666667E1	5.540359225E-2	1.227175609E-2	1.490561501E-1	-1.214942752E-1	1.922981924E-1
3.660000000E1	6.065688433E-2	8.018640561E-3	1.593303989E-1	-1.305217802E-1	2.059662864E-1
3.663333333E1	6.602561884E-2	3.570304077E-3	1.508928990E-1	-1.347586784E-1	2.023081025E-1
3.666666667E1	7.071641093E-2	-9.652713314E-4	1.300909418E-1	-1.334761107E-1	1.863854213E-1
3.670000000E1	7.469834829E-2	-5.328103305E-3	9.926408549E-2	-1.252697584E-1	1.598307575E-1
3.673333333E1	7.733401663E-2	-9.316588561E-3	5.688559504E-2	-1.140372834E-1	1.274381141E-1
3.676666667E1	7.849072129E-2	-1.293058886E-2	1.964960539E-2	-9.482255305E-2	9.683709805E-2
3.680000000E1	7.864399032E-2	-1.563809210E-2	-1.766799763E-2	-6.956943916E-2	7.177788660E-2
3.683333333E1	7.731285479E-2	-1.756855147E-2	-6.077752109E-2	-4.296971997E-2	7.443321775E-2
3.686666667E1	7.459215558E-2	-1.850274010E-2	-9.788245177E-2	-1.157026583E-2	9.856391539E-2
3.690000000E1	7.078735800E-2	-1.833990253E-2	-1.240148307E-1	2.559957139E-2	1.266294448E-1
3.693333333E1	6.632450021E-2	-1.679610200E-2	-1.440178786E-1	6.030332398E-2	1.561334052E-1
3.696666667E1	6.118616610E-2	-1.431968093E-2	-1.578917226E-1	8.644963064E-2	1.800092628E-1
3.700000000E1	5.579838537E-2	-1.103279329E-2	-1.531843950E-1	1.097163370E-1	1.884227520E-1
3.703333333E1	5.097387310E-2	-7.005258461E-3	-1.393484313E-1	1.217309498E-1	1.850308338E-1
3.706666667E1	4.650848995E-2	-2.917396640E-3	-1.243846326E-1	1.187875448E-1	1.719942372E-1
3.710000000E1	4.268156426E-2	9.139111903E-4	-1.963096311E-1	4.014351669E-2	2.003720869E-1
3.713333333E1	3.342118120E-2	-2.411621939E-4	-1.845579772E-1	3.150369605E-2	1.872274815E-1
3.716666667E1	3.037769911E-2	3.014157593E-3	-8.926302859E-2	7.498509597E-2	1.165789556E-1
3.720000000E1	2.747031263E-2	4.757844204E-3	-4.109949247E-2	5.508660182E-2	6.872919308E-2
3.723333333E1	2.763773295E-2	6.686597715E-3	3.151155246E-3	2.874212309E-2	2.891434626E-2
3.726666667E1	2.768038965E-2	6.673985744E-3	1.117139092E-1	5.806035617E-2	1.259007644E-1
3.730000000E1	3.508532689E-2	1.055728813E-2	1.383370133E-1	3.495555164E-2	1.426850372E-1
3.733333333E1	3.690285720E-2	9.004355853E-3	7.434620475E-2	-5.577496269E-2	9.294194222E-2
3.736666667E1	4.004174054E-2	6.838957280E-3	1.074534027E-1	-7.530991701E-2	1.312166809E-1
3.740000000E1	4.406641738E-2	3.983694720E-3	1.383438359E-1	-8.960691976E-2	1.648284472E-1
3.743333333E1	4.926466294E-2	8.651626289E-4	1.651957942E-1	-9.346991859E-2	1.898058906E-1
3.746666667E1	5.507947033E-2	-2.247633187E-3	1.776767241E-1	-8.804036424E-2	1.982930257E-1
3.750000000E1	6.110977788E-2	-5.004194987E-3	1.837068240E-1	-7.425690148E-2	1.981471286E-1
3.753333333E1	6.732659192E-2	-7.198093285E-3	1.728209161E-1	-5.733895876E-2	1.820846650E-1
3.756666667E1	7.263117228E-2	-8.826792238E-3	1.473191481E-1	-3.996145738E-2	1.526428822E-1
3.760000000E1	7.714786846E-2	-9.862190444E-3	1.143843283E-1	-2.157708514E-2	1.164016545E-1
3.763333333E1	8.025679417E-2	-1.026526458E-2	6.943247977E-2	-2.875742155E-3	6.949200774E-2
3.766666667E1	8.177670045E-2	-1.005390659E-2	1.976046509E-2	1.427669580E-2	2.437826950E-2
3.770000000E1	8.157415851E-2	-9.313484860E-3	-3.286302282E-2	2.883505947E-2	4.372000599E-2
3.773333333E1	7.958583226E-2	-8.131569289E-3	-8.411139885E-2	4.127140453E-2	9.369128161E-2
3.776666667E1	7.596673192E-2	-6.562057891E-3	-1.231867751E-1	6.026920977E-2	1.371399256E-1
3.780000000E1	7.137338059E-2	-4.113621971E-3	-1.516109727E-1	7.951592624E-2	1.711977499E-1
3.783333333E1	6.585933374E-2	-1.260996142E-3	-1.732846201E-1	9.284027224E-2	1.965880864E-1
3.786666667E1	5.982107258E-2	2.075729511E-3	-1.764561503E-1	1.044699048E-1	2.050627562E-1
3.790000000E1	5.409559039E-2	5.703664179E-3	-1.618690873E-1	1.094434933E-1	1.953957002E-1
3.793333333E1	4.902980010E-2	9.371962400E-3	-1.388913779E-1	1.009962318E-1	1.717295947E-1
3.796666667E1	4.483616520E-2	1.243674630E-2	-1.072225650E-1	8.089336190E-2	1.343146100E-1
3.800000000E1	4.188162909E-2	1.476485319E-2	-1.625475005E-1	-2.276495712E-2	1.641338880E-1
3.803333333E1	3.399966516E-2	1.091908249E-2	-1.406516659E-1	-4.640080908E-2	1.481078195E-1
3.806666667E1	3.250485137E-2	1.167146592E-2	-5.077828822E-2	-1.200345179E-2	5.217774822E-2
3.810000000E1	3.061444595E-2	1.011885237E-2	-1.729437664E-2	-5.198582039E-2	5.478705126E-2
3.813333333E1	3.135189293E-2	8.205744562E-3	3.626939824E-2	-7.740560947E-2	8.548156308E-2
3.816666667E1	3.303240583E-2	4.958478408E-3	7.455365924E-2	-1.065948899E-1	1.300796627E-1
3.820000000E1	3.632213687E-2	1.099418569E-3	1.764395519E-1	-6.944263370E-2	1.896132771E-1
3.823333333E1	4.479504263E-2	3.289694950E-4	1.809029319E-1	-7.519203823E-2	1.959074102E-1
3.826666667E1	4.838233233E-2	-3.913383980E-3	1.009119570E-1	-1.410489425E-1	1.734301798E-1
3.830000000E1	5.152250643E-2	-9.074293339E-3	1.059586501E-1	-1.506648485E-1	1.841931923E-1
3.833333333E1	5.544624234E-2	-1.395770721E-2	1.203020262E-1	-1.385419554E-1	1.834841980E-1
3.836666667E1	5.954264151E-2	-1.831042370E-2	1.261125430E-1	-1.149426980E-1	1.706346897E-1
3.840000000E1	6.385374520E-2	-2.162055375E-2	1.748042331E-1	-4.117989557E-2	1.795892639E-1
3.843333333E1	7.119625705E-2	-2.105575007E-2	1.559505042E-1	-2.922809707E-3	1.559778913E-1
3.846666667E1	7.425044549E-2	-2.181540773E-2	8.014150985E-2	-5.478452106E-3	8.032854436E-2
3.850000000E1	7.653902437E-2	-2.142098021E-2	-1.991375436E-3	-3.245019747E-3	3.807325739E-3
3.853333333E1	7.411768712E-2	-2.203174238E-2	-3.494342400E-2	3.475215693E-2	4.928240348E-2
3.856666667E1	7.420946277E-2	-1.910416975E-2	-9.715769947E-3	1.019573582E-1	1.024192320E-1
3.860000000E1	7.346996913E-2	-1.523458516E-2	-3.364133130E-2	1.263172598E-1	1.307202711E-1
3.863333333E1	7.196670735E-2	-1.068301910E-2	-6.379559122E-2	1.410864448E-1	1.548394729E-1
3.866666667E1	6.921692971E-2	-5.828822175E-3	-9.532203256E-2	1.501757698E-1	1.778736960E-1
3.870000000E1	6.561190518E-2	-6.713011099E-4	-1.225111252E-1	1.529071517E-1	1.959325721E-1
3.873333333E1	6.104952137E-2	4.364987938E-3	-1.381823604E-1	1.507723439E-1	2.045156825E-1
3.876666667E1	5.639974782E-2	9.380188484E-3	-1.348231255E-1	1.450327163E-1	1.980196050E-1
3.880000000E1	5.206131300E-2	1.403383569E-2	-1.218765515E-1	1.271122719E-1	1.761006061E-1
3.883333333E1	4.827464439E-2	1.785433995E-2	-9.817891708E-2	1.010036444E-1	1.408575023E-1
3.886666667E1	4.551605186E-2	2.076741199E-2	-6.618094958E-2	6.910847025E-2	9.568646063E-2
3.890000000E1	4.386258108E-2	2.246157130E-2	-3.116874049E-2	3.127114096E-2	4.415172296E-2
3.893333333E1	4.343813583E-2	2.285215472E-2	5.631263545E-3	-9.141309296E-3	1.073660397E-2
3.896666667E1	4.423799865E-2	2.185215068E-2	3.769187851E-2	-5.162601302E-2	6.392122438E-2
3.900000000E1	4.595092773E-2	1.941042052E-2	7.197241522E-2	-8.662802424E-2	1.126252331E-1
3.903333333E1	4.903615967E-2	1.607694906E-2	1.005023255E-1	-1.158478483E-1	1.533670153E-1
3.906666667E1	5.265108276E-2	1.168723063E-2	1.159472131E-1	-1.410127310E-1	1.825605284E-1
3.910000000E1	5.676597387E-2	6.676100327E-3	1.234766069E-1	-1.532699630E-1	1.968201057E-1
3.913333333E1	6.088285656E-2	1.469233097E-3	1.158956058E-1	-1.590944565E-1	1.968320033E-1
3.916666667E1	6.449234759E-2	-3.930196775E-3	9.967083923E-2	-1.591161629E-1	1.877557709E-1
3.920000000E1	6.752757917E-2	-9.138511097E-3	7.747546376E-2	-1.529023015E-1	1.714105052E-1
3.923333333E1	6.965737851E-2	-1.412368354E-2	5.522238703E-2	-1.413268213E-1	1.517326018E-1
3.926666667E1	7.120907164E-2	-1.856029919E-2	3.491724042E-2	-1.213448487E-1	1.262687055E-1
3.930000000E1	7.198519454E-2	-2.221334012E-2	1.700268065E-2	-8.937305838E-2	9.097601175E-2
3.933333333E1	7.234258368E-2	-2.451850308E-2	4.868434605E-2	-1.154304803E-2	5.003406348E-2
3.936666667E1	7.523081761E-2	-2.298287666E-2	6.086610487E-3	1.998574337E-2	2.089202635E-2
3.940000000E1	7.274835772E-2	-2.318612019E-2	-1.242846581E-1	-1.717836967E-2	1.254662210E-1
3.943333333E1	6.694517374E-2	-2.412810130E-2	-1.393901767E-1	2.655621512E-2	1.418973358E-1
3.946666667E1	6.345567927E-2	-2.141570585E-2	-1.068279007E-1	1.010433644E-1	1.470440814E-1
3.950000000E1	5.982331369E-2	-1.739187701E-2	-1.098889022E-1	1.331312549E-1	1.726253222E-1
3.953333333E1	5.612975246E-2	-1.254028885E-2	-1.027281508E-1	1.526178801E-1	1.839708952E-1
3.956666667E1	5.297477030E-2	-7.217351668E-3	-8.961851337E-2	1.611664211E-1	1.844074110E-1
3.960000000E1	5.015518490E-2	-1.795860779E-3	-1.768935903E-1	8.414321612E-2	1.958862504E-1
3.963333333E1	4.118186428E-2	-1.607803927E-3	-1.731077416E-1	8.388491112E-2	1.923615567E-1
3.966666667E1	3.861466879E-2	3.796466629E-3	-7.197793624E-2	1.441763304E-1	1.611447720E-1
3.970000000E1	3.638333520E-2	8.003951432E-3	-5.465392671E-2	1.098009085E-1	1.226510954E-1
3.973333333E1	3.497107368E-2	1.111652719E-2	-2.937940645E-2	7.248146551E-2	7.820941354E-2
3.976666667E1	3.442470810E-2	1.283604913E-2	4.673967447E-3	3.508620740E-2	3.539615687E-2
3.980000000E1	3.528267151E-2	1.345560769E-2	1.257178061E-1	7.594597847E-2	1.468766776E-1
3.983333333E1	4.280589518E-2	1.789911436E-2	1.486338915E-1	4.557991696E-2	1.554656314E-1
3.986666667E1	4.519159761E-2	1.649426882E-2	8.504813878E-2	-5.858965326E-2	1.032760058E-1
3.990000000E1	4.847577110E-2	1.399313748E-2	1.134576244E-1	-8.676791189E-2	1.428331301E-1
3.993333333E1	5.275543924E-2	1.070974136E-2	1.395481290E-1	-1.043425043E-1	1.742441922E-1
3.996666667E1	5.777897970E-2	7.036970525E-3	1.553370281E-1	-1.126842301E-1	1.919044763E-1
4.000000000E1	6.311124111E-2	3.197459353E-3	1.586524629E-1	-1.131699095E-1	1.948795330E-1
4.003333333E1	6.835581056E-2	-5.076901077E-4	1.469915464E-1	-1.066164449E-1	1.815862909E-1
4.006666667E1	7.291067754E-2	-3.910303639E-3	1.235649438E-1	-9.473794370E-2	1.557034788E-1
4.010000000E1	7.659347347E-2	-6.823553021E-3	8.928156293E-2	-8.056707090E-2	1.202590969E-1
4.013333333E1	7.886278173E-2	-9.281441699E-3	4.870530265E-2	-6.336749644E-2	7.992275090E-2
4.016666667E1	7.984049365E-2	-1.104805278E-2	5.585130155E-3	-4.359433156E-2	4.395064758E-2
4.020000000E1	7.923512374E-2	-1.218773047E-2	-4.351347554E-2	-2.548824182E-2	5.042889077E-2
4.023333333E1	7.693959528E-2	-1.274726890E-2	-8.598166737E-2	-3.085158647E-3	8.603699976E-2
4.026666667E1	7.350301259E-2	-1.239340771E-2	-1.190292420E-1	2.320312870E-2	1.212697226E-1
4.030000000E1	6.900431248E-2	-1.120039366E-2	-1.449759401E-1	4.651121380E-2	1.522541173E-1
4.033333333E1	6.383794991E-2	-9.292660126E-3	-1.603209064E-1	6.848557466E-2	1.743360747E-1
4.036666667E1	5.831625206E-2	-6.634688680E-3	-1.644498286E-1	8.690682256E-2	1.860014568E-1
4.040000000E1	5.287462800E-2	-3.498871955E-3	-1.553879674E-1	9.798961016E-2	1.837046110E-1
4.043333333E1	4.795705423E-2	-1.020480029E-4	-1.407832075E-1	9.790054022E-2	1.714771918E-1
4.046666667E1	4.348908083E-2	3.027830726E-3	-1.187667146E-1	9.005195817E-2	1.490465956E-1
4.050000000E1	4.003927326E-2	5.901415875E-3	-8.771075169E-2	7.810364831E-2	1.174451184E-1
4.053333333E1	3.764169739E-2	8.234740614E-3	-1.561909939E-1	-1.173844871E-2	1.566314712E-1
4.056666667E1	2.962654033E-2	5.118852628E-3	-1.354911136E-1	-3.475290248E-2	1.398771107E-1
4.060000000E1	2.860895648E-2	5.917880448E-3	-1.194057511E-2	8.864916609E-3	1.487158634E-2
4.063333333E1	2.883050199E-2	5.709847068E-3	2.647865967E-2	-2.053670420E-2	3.350933657E-2
4.066666667E1	3.037420046E-2	4.548766835E-3	1.470730108E-1	2.304504025E-2	1.488675397E-1
4.070000000E1	3.863536938E-2	7.246183085E-3	1.654489814E-1	2.240546129E-3	1.654641516E-1
4.073333333E1	4.140413255E-2	4.698136577E-3	9.629967361E-2	-8.417562468E-2	1.279029434E-1
4.076666667E1	4.505534762E-2	1.634474773E-3	1.182897402E-1	-9.745585028E-2	1.532648211E-1
4.080000000E1	4.929011523E-2	-1.798920109E-3	1.401755358E-1	-1.005142449E-1	1.724885337E-1
4.083333333E1	5.440038333E-2	-5.066474885E-3	1.549886506E-1	-9.519035197E-2	1.818864616E-1
4.086666667E1	5.962269194E-2	-8.144943573E-3	1.573049572E-1	-8.416594142E-2	1.784061525E-1
4.090000000E1	6.488738048E-2	-1.067753765E-2	1.526333861E-1	-6.348226758E-2	1.653086472E-1
4.093333333E1	6.979825101E-2	-1.237709475E-2	1.350464691E-1	-4.013958515E-2	1.408855391E-1
4.096666667E1	7.389047842E-2	-1.335350999E-2	1.089093691E-1	-1.429837890E-2	1.098439544E-1
4.100000000E1	7.705887562E-2	-1.333032001E-2	7.169611663E-2	9.196615338E-3	7.228354497E-2
4.103333333E1	7.867021953E-2	-1.274040230E-2	3.014327166E-2	3.168677735E-2	4.373406779E-2
4.106666667E1	7.906842706E-2	-1.121786818E-2	-8.487531838E-3	5.722393398E-2	5.784995088E-2
4.110000000E1	7.810438408E-2	-8.925473369E-3	-5.294429528E-2	7.519780959E-2	9.196634694E-2
4.113333333E1	7.553880737E-2	-6.204680876E-3	-9.489560105E-2	8.946205326E-2	1.304171541E-1
4.116666667E1	7.177801067E-2	-2.961336485E-3	-1.262397815E-1	1.041199900E-1	1.636381825E-1
4.120000000E1	6.712282194E-2	7.366517923E-4	-1.451132865E-1	1.158297989E-1	1.856728527E-1
4.123333333E1	6.210379157E-2	4.760650108E-3	-1.525566833E-1	1.181439702E-1	1.929547598E-1
4.126666667E1	5.695237639E-2	8.612916474E-3	-1.449325302E-1	1.152911635E-1	1.851958171E-1
4.130000000E1	5.244162290E-2	1.244672768E-2	-1.293036445E-1	1.008741772E-1	1.639970491E-1
4.133333333E1	4.833213342E-2	1.533786162E-2	-1.084956094E-1	7.536404973E-2	1.321023741E-1
4.136666667E1	4.520858227E-2	1.747099766E-2	-7.611639363E-2	4.650941488E-2	8.920107091E-2
4.140000000E1	4.325770718E-2	1.843848928E-2	-1.374184336E-1	-5.746456194E-2	1.489496619E-1
4.143333333E1	3.604735336E-2	1.364002686E-2	-1.068613750E-1	-8.410223397E-2	1.359872760E-1
4.146666667E1	3.613361551E-2	1.283167368E-2	7.647907616E-3	-4.987738673E-2	5.046032301E-2
4.150000000E1	3.655721387E-2	1.031486775E-2	3.148859888E-2	-8.936710732E-2	9.475237057E-2
4.153333333E1	3.823285544E-2	6.873866530E-3	5.960293897E-2	-1.207483465E-1	1.346576159E-1
4.156666667E1	4.053074313E-2	2.264977982E-3	1.657313661E-1	-7.515696032E-2	1.819765215E-1
4.160000000E1	4.928161318E-2	1.863402509E-3	1.736037719E-1	-8.104490937E-2	1.915895273E-1
4.163333333E1	5.210432793E-2	-3.138015977E-3	8.659370396E-2	-1.534576444E-1	1.762036271E-1
4.166666667E1	5.505452677E-2	-8.367107117E-3	9.289142140E-2	-1.533273551E-1	1.792710071E-1
4.170000000E1	5.829708935E-2	-1.335983965E-2	9.713755393E-2	-1.437198334E-1	1.734678497E-1
4.173333333E1	6.153036370E-2	-1.794842934E-2	9.970555970E-2	-1.206518940E-1	1.565186192E-1
4.176666667E1	6.494412667E-2	-2.140329925E-2	9.617157220E-2	-8.726031800E-2	1.298589019E-1
4.180000000E1	6.794180185E-2	-2.376578388E-2	7.318760361E-2	-5.514536856E-2	9.163753050E-2
4.183333333E1	6.982330024E-2	-2.507965716E-2	5.123224076E-2	-1.403501656E-2	5.311990383E-2
4.186666667E1	7.135728457E-2	-2.470145165E-2	2.582379856E-2	2.600782282E-2	3.665072195E-2
4.190000000E1	7.154488681E-2	-2.334580230E-2	-7.645104620E-3	5.730401685E-2	5.781174597E-2
4.193333333E1	7.084761092E-2	-2.088118386E-2	-2.938101121E-2	9.251181223E-2	9.706533481E-2
4.196666667E1	6.958615273E-2	-1.717834815E-2	-4.809167637E-2	1.219100364E-1	1.310529142E-1
4.200000000E1	6.764149917E-2	-1.275384810E-2	-6.600556205E-2	1.408875266E-1	1.555828698E-1
4.203333333E1	6.518578193E-2	-7.785846379E-3	-8.578398976E-2	1.527079735E-1	1.751531274E-1
4.206666667E1	6.192256652E-2	-2.573316534E-3	-1.035873932E-1	1.564831677E-1	1.876628087E-1
4.210000000E1	5.827995572E-2	2.646364799E-3	-1.094285558E-1	1.561955126E-1	1.907135207E-1
4.213333333E1	5.462732946E-2	7.839717639E-3	-1.062119594E-1	1.497554593E-1	1.835965084E-1
4.216666667E1	5.119915842E-2	1.263006208E-2	-9.535397653E-2	1.327498202E-1	1.634469198E-1
4.220000000E1	4.827039769E-2	1.668970565E-2	-7.332036604E-2	1.072561360E-1	1.299221105E-1
4.223333333E1	4.631113402E-2	1.978047115E-2	-4.648191613E-2	7.558154659E-2	8.873070896E-2
4.226666667E1	4.517160328E-2	2.172847542E-2	-1.705450022E-2	3.781299027E-2	4.148105846E-2
4.230000000E1	4.517416734E-2	2.230133717E-2	1.983378819E-2	-6.119985673E-4	1.984322797E-2
4.233333333E1	4.649385583E-2	2.168767552E-2	5.201084312E-2	-4.080861814E-2	6.610953877E-2
4.236666667E1	4.864155688E-2	1.958076263E-2	7.848106383E-2	-7.794360789E-2	1.106095990E-1
4.240000000E1	5.172592675E-2	1.649143499E-2	1.016649822E-1	-1.071336410E-1	1.476935531E-1
4.243333333E1	5.541922236E-2	1.243851990E-2	1.155164789E-1	-1.298667156E-1	1.738085750E-1
4.246666667E1	5.942702535E-2	7.833653951E-3	1.205765575E-1	-1.439894337E-1	1.878075164E-1
4.250000000E1	6.345765952E-2	2.839224317E-3	1.158758853E-1	-1.503016776E-1	1.897836006E-1
4.253333333E1	6.715208437E-2	-2.186457888E-3	9.958379202E-2	-1.488327581E-1	1.790757424E-1
4.256666667E1	7.009657899E-2	-7.082959555E-3	7.461278083E-2	-1.414593541E-1	1.599306598E-1
4.260000000E1	7.212626976E-2	-1.161708150E-2	4.869269841E-2	-1.288113911E-1	1.377074920E-1
4.263333333E1	7.334275888E-2	-1.567038563E-2	2.107694940E-2	-1.099022285E-1	1.119050384E-1
4.266666667E1	7.353139972E-2	-1.894389673E-2	-2.894953561E-3	-7.824069421E-2	7.829423342E-2
4.270000000E1	7.314976198E-2	-2.088643191E-2	-1.187093457E-2	-3.175819295E-2	3.390430514E-2
4.273333333E1	7.274000408E-2	-2.106110959E-2	-5.554127985E-2	-5.325173049E-3	5.579597867E-2
4.276666667E1	6.944700999E-2	-2.124144345E-2	-1.014936600E-1	1.756080644E-2	1.030016745E-1
4.280000000E1	6.597376008E-2	-1.989038916E-2	-1.150460021E-1	5.763219077E-2	1.286742088E-1
4.283333333E1	6.177727652E-2	-1.739929740E-2	-1.209944079E-1	9.215103932E-2	1.520903047E-1
4.286666667E1	5.790746622E-2	-1.374698654E-2	-1.157151743E-1	1.184700160E-1	1.656053932E-1
4.290000000E1	5.406293157E-2	-9.501296330E-3	-1.097943206E-1	1.300785461E-1	1.702210944E-1
4.293333333E1	5.058784485E-2	-5.075083470E-3	-1.001642034E-1	1.326176504E-1	1.661935884E-1
4.296666667E1	4.738531801E-2	-6.601196369E-4	-1.797280052E-1	5.807514796E-2	1.888779465E-1
4.300000000E1	3.860597783E-2	-1.203406939E-3	-1.735398879E-1	5.193145897E-2	1.811435042E-1
4.303333333E1	3.581599215E-2	2.801977628E-3	-7.211181649E-2	1.068830305E-1	1.289344650E-1
4.306666667E1	3.379852340E-2	5.922128424E-3	-4.098641190E-2	8.102385026E-2	9.080060722E-2
4.310000000E1	3.308356469E-2	8.203567645E-3	-9.923265449E-3	4.840497853E-2	4.941167011E-2
4.313333333E1	3.313697237E-2	9.149126993E-3	1.072832329E-1	8.926535115E-2	1.395635876E-1
