质量_A
t	x	y	v_{x}	v_{y}	v
2.620000000E1	5.040863074E-2	2.025417393E-2	3.142250371E-2	-4.768446906E-4	3.142612162E-2
2.623333333E1	5.165827825E-2	2.003215822E-2	2.736274082E-2	-1.825053090E-2	3.289075042E-2
2.626666667E1	5.223281346E-2	1.903747187E-2	9.300419186E-3	-3.721915826E-2	3.836357046E-2
2.630000000E1	5.227830619E-2	1.755088100E-2	-9.147810165E-4	-4.468972425E-2	4.469908587E-2
2.633333333E1	5.217182806E-2	1.605815692E-2	-1.175592044E-2	-4.471275821E-2	4.623237407E-2
2.636666667E1	5.149457816E-2	1.457003046E-2	-1.474336566E-2	-3.260813745E-2	3.578627473E-2
2.640000000E1	5.118893702E-2	1.388428109E-2	-1.050207065E-2	-1.383891162E-2	1.737264985E-2
2.643333333E1	5.079444012E-2	1.364743635E-2	-4.653109761E-3	6.335967992E-3	7.861038153E-3
2.646666667E1	5.087872970E-2	1.430667896E-2	-1.126198550E-3	2.538158675E-2	2.540655957E-2
2.650000000E1	5.071936022E-2	1.533954213E-2	-3.678021387E-3	3.316097107E-2	3.336431991E-2
2.653333333E1	5.063352828E-2	1.651741036E-2	-6.463001164E-3	3.674950303E-2	3.731348760E-2
2.656666667E1	5.028849347E-2	1.778950900E-2	-1.299400564E-2	3.677482205E-2	3.900297065E-2
2.660000000E1	4.976726123E-2	1.896906517E-2	-1.616288816E-2	3.008811222E-2	3.415455241E-2
2.663333333E1	4.921096760E-2	1.979538315E-2	-8.680166028E-3	1.957253153E-2	2.141096151E-2
2.666666667E1	4.918858350E-2	2.027390060E-2	2.670269421E-3	3.258876382E-3	4.213147761E-3
2.670000000E1	4.938898556E-2	2.001264157E-2	9.188440645E-3	-1.765702973E-2	1.990472658E-2
2.673333333E1	4.980114621E-2	1.909676529E-2	1.774964367E-2	-3.519281688E-2	3.941553260E-2
2.676666667E1	5.057229514E-2	1.766645378E-2	2.626831795E-2	-4.445057165E-2	5.163213968E-2
2.680000000E1	5.155236741E-2	1.613339385E-2	2.713725796E-2	-4.215827537E-2	5.013732095E-2
2.683333333E1	5.238144567E-2	1.485590209E-2	1.956812549E-2	-3.189534128E-2	3.741957149E-2
2.686666667E1	5.285690910E-2	1.400703776E-2	1.014616785E-2	-1.546059146E-2	1.849255554E-2
2.690000000E1	5.305785686E-2	1.382519599E-2	-1.031189094E-4	4.733304045E-3	4.734427177E-3
2.693333333E1	5.285003451E-2	1.432259136E-2	-1.460010218E-2	2.261334862E-2	2.691703028E-2
2.696666667E1	5.208451671E-2	1.533275257E-2	-2.532432870E-2	3.558129596E-2	4.367322116E-2
2.700000000E1	5.116174593E-2	1.669467776E-2	-2.780775364E-2	4.277106303E-2	5.101602684E-2
2.703333333E1	5.023066647E-2	1.818415677E-2	-2.528583818E-2	4.043012775E-2	4.768614938E-2
2.706666667E1	4.947602339E-2	1.939001961E-2	-5.657492509E-2	5.314559082E-2	7.762200701E-2
2.710000000E1	4.645900480E-2	2.172719616E-2	-6.347518511E-3	1.110148560E-2	1.278804026E-2
2.713333333E1	4.905285548E-2	2.013011865E-2	4.568165847E-2	-3.215528112E-2	5.586390628E-2
2.716666667E1	4.950444869E-2	1.958351075E-2	1.744704273E-2	-2.336662428E-2	2.916159170E-2
2.720000000E1	5.021599167E-2	1.857234370E-2	2.085013491E-2	-3.328873964E-2	3.927936243E-2
2.723333333E1	5.089445769E-2	1.736426144E-2	1.933731080E-2	-3.623229942E-2	4.106958863E-2
2.726666667E1	5.150514572E-2	1.615685707E-2	1.474771434E-2	-3.305709749E-2	3.619760728E-2
2.730000000E1	5.187763864E-2	1.516045494E-2	2.196115914E-3	-3.029855681E-2	3.037804257E-2
2.733333333E1	5.165155345E-2	1.413695328E-2	-4.474834935E-3	-1.958415922E-2	2.008888847E-2
2.736666667E1	5.157931632E-2	1.385484433E-2	3.790186925E-4	3.015080537E-3	3.038809934E-3
2.740000000E1	5.167682136E-2	1.433795865E-2	7.647639604E-3	2.379819476E-2	2.499680911E-2
2.743333333E1	5.208915896E-2	1.544139064E-2	3.370494835E-3	3.598433466E-2	3.614183970E-2
2.746666667E1	5.190152102E-2	1.673691430E-2	-3.125841293E-3	4.197103319E-2	4.208727255E-2
2.750000000E1	5.188076954E-2	1.823945952E-2	-2.091782724E-3	3.935966112E-2	3.941520618E-2
2.753333333E1	5.176206883E-2	1.936089170E-2	-1.163132959E-2	2.687395496E-2	2.928305454E-2
2.756666667E1	5.110534756E-2	2.003105652E-2	-2.259403685E-2	1.002387644E-2	2.471777903E-2
2.760000000E1	5.025579971E-2	2.002915013E-2	-1.844065958E-2	-5.005951578E-3	1.910804744E-2
2.763333333E1	4.987597026E-2	1.969732642E-2	-1.427058162E-2	-2.059666256E-2	2.505737433E-2
2.766666667E1	4.930442760E-2	1.865603930E-2	-1.061900639E-2	-3.249955062E-2	3.419040929E-2
2.770000000E1	4.916803650E-2	1.753068971E-2	7.625076534E-4	-3.679325188E-2	3.680115218E-2
2.773333333E1	4.935526145E-2	1.620315584E-2	1.034569643E-2	-3.683274530E-2	3.825813065E-2
2.776666667E1	4.985774959E-2	1.507517335E-2	2.042168388E-2	-3.023972998E-2	3.648953880E-2
2.780000000E1	5.071670704E-2	1.418717384E-2	2.593045359E-2	-1.795868568E-2	3.154208006E-2
2.783333333E1	5.158644650E-2	1.387792764E-2	2.800336217E-2	2.055478511E-4	2.800411653E-2
2.786666667E1	5.258359785E-2	1.420087703E-2	2.585586848E-2	1.881355798E-2	3.197617705E-2
2.790000000E1	5.331017106E-2	1.513216484E-2	1.289206801E-2	3.454735209E-2	3.687444853E-2
2.793333333E1	5.344306905E-2	1.650403384E-2	-3.547541259E-3	4.325897919E-2	4.340419714E-2
2.796666667E1	5.307366831E-2	1.801609679E-2	-1.837685406E-2	4.248179472E-2	4.628619284E-2
2.800000000E1	5.221794545E-2	1.933615348E-2	-2.779520401E-2	3.456914130E-2	4.435762500E-2
2.803333333E1	5.122065471E-2	2.032070621E-2	-2.713654919E-2	1.814924124E-2	3.264639735E-2
2.806666667E1	5.040884217E-2	2.054610290E-2	-2.276050893E-2	-3.618024857E-3	2.304627672E-2
2.810000000E1	4.970328745E-2	2.007950455E-2	-1.323189731E-2	-2.420848708E-2	2.758865624E-2
2.813333333E1	4.952671568E-2	1.893220376E-2	-2.040691554E-3	-3.864624607E-2	3.870008730E-2
2.816666667E1	4.956724135E-2	1.750308814E-2	5.299266960E-3	-4.426272122E-2	4.457881470E-2
2.820000000E1	4.988000014E-2	1.598135568E-2	9.859121290E-3	-4.060366057E-2	4.178348387E-2
2.823333333E1	5.022451610E-2	1.479617744E-2	1.066169083E-2	-2.959253387E-2	3.145456584E-2
2.826666667E1	5.059077953E-2	1.400852009E-2	9.802815838E-3	-1.474060419E-2	1.770255943E-2
2.830000000E1	5.087803716E-2	1.381347049E-2	6.957808387E-3	2.250890331E-3	7.312838357E-3
2.833333333E1	5.105463342E-2	1.415857944E-2	5.966666355E-3	1.720295775E-2	1.820831850E-2
2.836666667E1	5.127581491E-2	1.496033434E-2	1.084395142E-2	3.010733013E-2	3.200066577E-2
2.840000000E1	5.177756352E-2	1.616573479E-2	1.324273742E-2	4.358207067E-2	4.554961007E-2
2.843333333E1	5.215866407E-2	1.786580572E-2	1.259630455E-2	4.902353540E-2	5.061594523E-2
2.846666667E1	5.261731716E-2	1.943397048E-2	6.737536668E-3	3.809063972E-2	3.868192387E-2
2.850000000E1	5.260783319E-2	2.040518170E-2	-1.602846802E-3	2.011280371E-2	2.017657034E-2
2.853333333E1	5.251046070E-2	2.077482406E-2	-1.013951380E-2	-1.253395052E-3	1.021668925E-2
2.856666667E1	5.193186560E-2	2.032162203E-2	-2.350929815E-2	-2.377954988E-2	3.343881116E-2
2.860000000E1	5.094317416E-2	1.918952073E-2	-2.552982472E-2	-3.699905183E-2	4.495221670E-2
2.863333333E1	5.022987728E-2	1.785501858E-2	-2.098914596E-2	-4.270765503E-2	4.758663726E-2
2.866666667E1	4.954389776E-2	1.634234373E-2	-1.781172601E-2	-4.259270574E-2	4.616704632E-2
2.870000000E1	4.904242888E-2	1.501550486E-2	-8.168511553E-3	-3.388799499E-2	3.485858267E-2
2.873333333E1	4.899933032E-2	1.408314407E-2	2.517797751E-3	-2.002562472E-2	2.018328395E-2
2.876666667E1	4.921028207E-2	1.368046321E-2	1.255541858E-2	-4.469071857E-3	1.332708291E-2
2.880000000E1	4.983635823E-2	1.378520594E-2	2.492083417E-2	1.229987954E-2	2.779091600E-2
2.883333333E1	5.087167101E-2	1.450045518E-2	3.183742714E-2	3.182374185E-2	4.501524533E-2
2.886666667E1	5.195885337E-2	1.590678873E-2	2.640376782E-2	4.325127011E-2	5.067377350E-2
2.890000000E1	5.263192220E-2	1.738387319E-2	1.694592686E-2	4.453614938E-2	4.765115989E-2
2.893333333E1	5.308858183E-2	1.887586536E-2	8.114243123E-3	4.095273622E-2	4.174886280E-2
2.896666667E1	5.317287174E-2	2.011405560E-2	-4.108446407E-3	2.828817903E-2	2.858496816E-2
2.900000000E1	5.281468540E-2	2.076174396E-2	-1.840987237E-2	8.359168407E-3	2.021878080E-2
2.903333333E1	5.194554692E-2	2.067133350E-2	-2.630839167E-2	-1.372290052E-2	2.967236881E-2
2.906666667E1	5.106079262E-2	1.984688393E-2	-2.284184178E-2	-3.258810342E-2	3.979615837E-2
2.910000000E1	5.042275746E-2	1.849879327E-2	-1.543951861E-2	-4.458643534E-2	4.718399042E-2
2.913333333E1	5.003149138E-2	1.687445490E-2	-6.149323377E-3	-4.694177579E-2	4.734283992E-2
2.916666667E1	5.001280257E-2	1.536934155E-2	-3.940383923E-4	-4.257179986E-2	4.257362340E-2
2.920000000E1	5.000522216E-2	1.403633491E-2	4.501627600E-4	-2.794909464E-2	2.795271968E-2
2.923333333E1	5.004281342E-2	1.350606858E-2	1.224577747E-3	-9.785257598E-3	9.861584909E-3
2.926666667E1	5.008686067E-2	1.338398441E-2	2.459319860E-3	1.009155936E-2	1.038690639E-2
2.930000000E1	5.020676808E-2	1.417883920E-2	3.810438478E-3	2.972235981E-2	2.996561553E-2
2.933333333E1	5.034088991E-2	1.536547506E-2	5.047181099E-3	3.958292526E-2	3.990340849E-2
2.936666667E1	5.054324682E-2	1.681770088E-2	1.476809368E-2	4.650758274E-2	4.879602282E-2
2.940000000E1	5.132542948E-2	1.846598058E-2	2.050671150E-2	4.382833721E-2	4.838851475E-2
2.943333333E1	5.191036092E-2	1.973959003E-2	1.885514639E-2	3.193199323E-2	3.708326762E-2
2.946666667E1	5.258243924E-2	2.059478012E-2	1.390183025E-2	1.317634569E-2	1.915403273E-2
2.950000000E1	5.283714960E-2	2.061801308E-2	5.979380163E-3	-7.611772648E-3	9.679466410E-3
2.953333333E1	5.298106459E-2	2.008732861E-2	-7.237022626E-3	-2.792554802E-2	2.884806283E-2
2.956666667E1	5.235468143E-2	1.875630987E-2	-1.830408212E-2	-4.346777290E-2	4.716446441E-2
2.960000000E1	5.176079245E-2	1.718947709E-2	-2.199107888E-2	-4.616478565E-2	5.113506610E-2
2.963333333E1	5.088860950E-2	1.567865750E-2	-2.566178054E-2	-4.034892009E-2	4.781801264E-2
2.966666667E1	5.005000708E-2	1.449954908E-2	-2.363649766E-2	-2.817325568E-2	3.677521390E-2
2.970000000E1	4.931284299E-2	1.380044045E-2	-1.354300705E-2	-1.280796332E-2	1.864019754E-2
2.973333333E1	4.914713994E-2	1.364568486E-2	-5.816284186E-3	2.969197984E-3	6.530336775E-3
2.976666667E1	4.892509071E-2	1.399838698E-2	1.325337691E-3	1.838128583E-2	1.842900400E-2
2.980000000E1	4.923549579E-2	1.487110392E-2	1.723253174E-2	3.314228405E-2	3.735466694E-2
2.983333333E1	5.007392616E-2	1.620787259E-2	2.499851710E-2	4.182550529E-2	4.872677652E-2
2.986666667E1	5.090206359E-2	1.765947093E-2	2.457663185E-2	4.347192620E-2	4.993815376E-2
2.990000000E1	5.171236829E-2	1.910600100E-2	2.328840570E-2	3.689436380E-2	4.362962205E-2
2.993333333E1	5.245462397E-2	2.011909519E-2	1.827857265E-2	2.185589253E-2	2.849186298E-2
2.996666667E1	5.293093980E-2	2.056306050E-2	4.853223695E-3	2.503200209E-3	5.460750088E-3
3.000000000E1	5.277817222E-2	2.028597520E-2	-7.144914903E-3	-1.986053259E-2	2.110664739E-2
3.003333333E1	5.245461214E-2	1.923902500E-2	-1.004875934E-2	-3.369176119E-2	3.515838927E-2
3.006666667E1	5.210825493E-2	1.803985779E-2	-1.595042457E-2	-4.078002655E-2	4.378843009E-2
3.010000000E1	5.139125050E-2	1.652035656E-2	-1.593533409E-2	-4.334602128E-2	4.618238229E-2
3.013333333E1	5.104589932E-2	1.515012304E-2	-1.024364944E-2	-3.530192231E-2	3.675810214E-2
3.016666667E1	5.070834054E-2	1.416689507E-2	-9.624763832E-3	-2.076590143E-2	2.288796062E-2
3.020000000E1	5.040424840E-2	1.376572961E-2	-4.329353811E-3	-2.382660862E-3	4.941697805E-3
3.023333333E1	5.041971695E-2	1.400805102E-2	-3.912723161E-3	1.368125075E-2	1.422975842E-2
3.026666667E1	5.014340019E-2	1.467781299E-2	-8.053702132E-3	2.766295978E-2	2.881148142E-2
3.030000000E1	4.988280347E-2	1.585224833E-2	-3.499049972E-3	4.018931831E-2	4.034135170E-2
3.033333333E1	4.991013019E-2	1.735710088E-2	3.185153597E-3	4.351507639E-2	4.363149180E-2
3.036666667E1	5.009514705E-2	1.875325343E-2	1.225363830E-2	3.778292783E-2	3.972028810E-2
3.040000000E1	5.072703941E-2	1.987596273E-2	1.496756559E-2	2.215735900E-2	2.673904594E-2
3.043333333E1	5.109298475E-2	2.023041069E-2	1.831450735E-2	3.045620709E-3	1.856601694E-2
3.046666667E1	5.194800657E-2	2.007900411E-2	2.289718793E-2	-1.498178957E-2	2.736302676E-2
3.050000000E1	5.261946395E-2	1.923162472E-2	1.487833730E-2	-3.087353419E-2	3.427156306E-2
3.053333333E1	5.293989572E-2	1.802076850E-2	3.436533325E-3	-3.850793847E-2	3.866097627E-2
3.056666667E1	5.284856617E-2	1.666442882E-2	-5.771269099E-3	-3.758474199E-2	3.802525973E-2
3.060000000E1	5.255514445E-2	1.551511904E-2	-1.641211533E-2	-2.997020119E-2	3.416973059E-2
3.063333333E1	5.175442515E-2	1.466641541E-2	-2.237556868E-2	-1.809608440E-2	2.877732344E-2
3.066666667E1	5.106343987E-2	1.430871341E-2	-2.312276266E-2	-2.843310321E-3	2.329692182E-2
3.070000000E1	5.021290764E-2	1.447686139E-2	-2.303249429E-2	1.095653229E-2	2.550571295E-2
3.073333333E1	4.952794025E-2	1.503914889E-2	-1.297579726E-2	2.331717514E-2	2.668448934E-2
3.076666667E1	4.934785449E-2	1.603133973E-2	-1.792835277E-5	3.234653147E-2	3.234653644E-2
3.080000000E1	4.952674503E-2	1.719558433E-2	7.937872729E-3	3.497782360E-2	3.586722692E-2
3.083333333E1	4.987704600E-2	1.836319464E-2	1.371466958E-2	3.103314404E-2	3.392857484E-2
3.086666667E1	5.044105633E-2	1.926446059E-2	1.752857638E-2	2.083006813E-2	2.722393667E-2
3.090000000E1	5.104561776E-2	1.975186585E-2	1.948046630E-2	8.464599628E-3	2.124000975E-2
3.093333333E1	5.173975409E-2	1.982876724E-2	1.956009723E-2	-5.921921993E-3	2.043689222E-2
3.096666667E1	5.234962424E-2	1.935707105E-2	9.357337471E-3	-2.334381490E-2	2.514942263E-2
3.100000000E1	5.236357659E-2	1.827251291E-2	1.208823199E-3	-3.494090397E-2	3.496180807E-2
3.103333333E1	5.243021245E-2	1.702767745E-2	-4.419478489E-3	-3.805239782E-2	3.830818150E-2
3.106666667E1	5.206894469E-2	1.573568639E-2	-1.029914096E-2	-3.205496571E-2	3.366887481E-2
3.110000000E1	5.174360306E-2	1.489067974E-2	-4.257580865E-3	-1.628185137E-2	1.682931011E-2
3.113333333E1	5.178510596E-2	1.465022963E-2	-5.225192948E-3	-3.168258394E-3	6.110687571E-3
3.116666667E1	5.139525686E-2	1.467946251E-2	-1.051263018E-2	8.186828665E-3	1.332439706E-2
3.120000000E1	5.108426395E-2	1.519601821E-2	-9.210058543E-3	2.006706563E-2	2.207968074E-2
3.123333333E1	5.078125296E-2	1.601726689E-2	-8.207143528E-3	2.907620863E-2	3.021230069E-2
3.126666667E1	5.053712105E-2	1.713443212E-2	-1.080026581E-2	3.223751136E-2	3.399857174E-2
3.130000000E1	5.006123524E-2	1.816643431E-2	-9.985288588E-3	2.943248523E-2	3.108017334E-2
3.133333333E1	4.987143514E-2	1.909659780E-2	-2.674917773E-3	2.134085443E-2	2.150784166E-2
3.136666667E1	4.988290739E-2	1.958915794E-2	5.083150452E-3	7.802308547E-3	9.312058697E-3
3.140000000E1	5.021031184E-2	1.961675170E-2	1.326049281E-2	-8.492763874E-3	1.574699043E-2
3.143333333E1	5.076694024E-2	1.902297368E-2	2.042680215E-2	-2.239175860E-2	3.030915867E-2
3.146666667E1	5.157209865E-2	1.812396780E-2	2.368769654E-2	-3.006960811E-2	3.827908436E-2
3.150000000E1	5.234612001E-2	1.701833314E-2	2.026507216E-2	-3.409325350E-2	3.966135504E-2
3.153333333E1	5.292310346E-2	1.585108423E-2	8.324787424E-3	-3.041389805E-2	3.153263833E-2
3.156666667E1	5.290110584E-2	1.499073994E-2	-3.002681837E-4	-1.768265041E-2	1.768519965E-2
3.160000000E1	5.290308558E-2	1.467224087E-2	-7.454626664E-3	-3.228617061E-3	8.123756940E-3
3.163333333E1	5.240413073E-2	1.477549880E-2	-1.649068219E-2	1.025040520E-2	1.941683306E-2
3.166666667E1	5.180370677E-2	1.535560121E-2	-1.731011790E-2	2.353058869E-2	2.921179189E-2
3.170000000E1	5.125012287E-2	1.634420471E-2	-1.847504029E-2	3.003139971E-2	3.525921273E-2
3.173333333E1	5.057203741E-2	1.735769453E-2	-1.654471991E-2	3.152979396E-2	3.560696089E-2
3.176666667E1	5.014714154E-2	1.844619098E-2	-7.445359207E-3	2.534292147E-2	2.641395545E-2
3.180000000E1	5.007568013E-2	1.904722263E-2	1.052675096E-4	1.513457109E-2	1.513493717E-2
3.183333333E1	5.015415937E-2	1.945516238E-2	4.564386318E-3	3.430349476E-3	5.709721533E-3
3.186666667E1	5.037997256E-2	1.927591259E-2	8.937542444E-3	-1.057162272E-2	1.384336924E-2
3.190000000E1	5.074999554E-2	1.875038753E-2	1.264325390E-2	-2.092510082E-2	2.444814335E-2
3.193333333E1	5.122285615E-2	1.788090587E-2	1.247006040E-2	-2.757292788E-2	3.026167144E-2
3.196666667E1	5.158133290E-2	1.691219234E-2	1.031128837E-2	-2.831942167E-2	3.013822011E-2
3.200000000E1	5.191027537E-2	1.599294443E-2	7.803754519E-3	-2.390948177E-2	2.515078335E-2
3.203333333E1	5.210158320E-2	1.531822689E-2	2.351185341E-3	-1.792345344E-2	1.807700904E-2
3.206666667E1	5.206702106E-2	1.479804753E-2	5.017840973E-3	-5.477024537E-3	7.428090321E-3
3.210000000E1	5.243610593E-2	1.495309192E-2	5.474195157E-3	1.243813760E-2	1.358948415E-2
3.213333333E1	5.243196741E-2	1.562725670E-2	-2.090983830E-4	2.176373384E-2	2.176473829E-2
3.216666667E1	5.242216604E-2	1.640400751E-2	-4.828227935E-3	2.846166845E-2	2.886829327E-2
3.220000000E1	5.211008554E-2	1.752470127E-2	-1.133380471E-2	2.906671648E-2	3.119822329E-2
3.223333333E1	5.166657906E-2	1.834178861E-2	-1.526612993E-2	2.349001096E-2	2.801491278E-2
3.226666667E1	5.109234355E-2	1.909070200E-2	-1.601037491E-2	1.573129885E-2	2.244562025E-2
3.230000000E1	5.059922073E-2	1.939054187E-2	-1.367194022E-2	3.826541896E-3	1.419733681E-2
3.233333333E1	5.018088087E-2	1.934580479E-2	-9.921442933E-3	-9.629658195E-3	1.382625571E-2
3.236666667E1	4.993779120E-2	1.874856465E-2	-1.959411593E-3	-2.176693475E-2	2.185494778E-2
3.240000000E1	5.005025343E-2	1.789467581E-2	6.452979341E-3	-2.878295247E-2	2.949744557E-2
3.243333333E1	5.036798982E-2	1.682970116E-2	1.208031413E-2	-3.128550643E-2	3.353679922E-2
3.246666667E1	5.085560770E-2	1.580897538E-2	2.029529133E-2	-2.434984889E-2	3.169880110E-2
3.250000000E1	5.172100924E-2	1.520637790E-2	2.142306369E-2	-1.469838026E-2	2.598057043E-2
3.253333333E1	5.228381195E-2	1.482908336E-2	1.709861870E-2	-5.152067157E-3	1.785795502E-2
3.256666667E1	5.286091716E-2	1.486290675E-2	1.154741449E-2	8.119074097E-3	1.411602443E-2
3.260000000E1	5.305363958E-2	1.537035497E-2	1.690745966E-3	2.174298806E-2	2.180862563E-2
3.263333333E1	5.297363356E-2	1.631243929E-2	-8.313207033E-3	3.155790320E-2	3.263450115E-2
3.266666667E1	5.249942578E-2	1.747421518E-2	-1.330192614E-2	3.379019181E-2	3.631416117E-2
3.270000000E1	5.208683848E-2	1.856511874E-2	-1.719418656E-2	2.694926085E-2	3.196721307E-2
3.273333333E1	5.135314668E-2	1.927083257E-2	-1.646660702E-2	1.531407415E-2	2.248710772E-2
3.276666667E1	5.098906468E-2	1.958605702E-2	-9.623594008E-3	1.710728271E-3	9.774464325E-3
3.280000000E1	5.071157374E-2	1.938488112E-2	-1.010772084E-2	-1.367693022E-2	1.700659992E-2
3.283333333E1	5.031521662E-2	1.867426167E-2	-4.696353096E-3	-2.580495279E-2	2.622882614E-2
3.286666667E1	5.039848354E-2	1.766455094E-2	4.097725489E-3	-3.103681111E-2	3.130614953E-2
3.290000000E1	5.058839832E-2	1.660514093E-2	4.813151939E-3	-2.968984529E-2	3.007745576E-2
3.293333333E1	5.071936033E-2	1.568522792E-2	6.684050920E-3	-2.477102529E-2	2.565697235E-2
3.296666667E1	5.103400172E-2	1.495373925E-2	9.922638502E-3	-1.344106137E-2	1.670691131E-2
3.300000000E1	5.138086957E-2	1.478915716E-2	7.431696903E-3	-2.196422780E-3	7.749476878E-3
3.303333333E1	5.152944818E-2	1.480731106E-2	6.542960866E-3	7.793508949E-3	1.017590874E-2
3.306666667E1	5.181706696E-2	1.530872442E-2	1.419565112E-2	2.129100724E-2	2.558951934E-2
3.310000000E1	5.247582492E-2	1.622671154E-2	1.466108170E-2	3.128201053E-2	3.454723577E-2
3.313333333E1	5.279447240E-2	1.739419179E-2	6.878553733E-3	3.440020469E-2	3.508117136E-2
3.316666667E1	5.293439517E-2	1.852005852E-2	4.385866642E-4	3.025915546E-2	3.026233380E-2
3.320000000E1	5.282371151E-2	1.941146882E-2	-8.959608171E-3	1.790245741E-2	2.001930468E-2
3.323333333E1	5.233708796E-2	1.971355568E-2	-1.602144012E-2	1.833362362E-3	1.612599643E-2
3.326666667E1	5.175561551E-2	1.953369298E-2	-1.823995816E-2	-1.199148345E-2	2.182869096E-2
3.330000000E1	5.112109074E-2	1.891412345E-2	-2.019198937E-2	-2.485774280E-2	3.202536201E-2
3.333333333E1	5.040948288E-2	1.787651013E-2	-1.583057757E-2	-3.079625908E-2	3.462682138E-2
3.336666667E1	5.006571891E-2	1.686103951E-2	-7.709304790E-3	-3.302163921E-2	3.390961569E-2
3.340000000E1	4.989552923E-2	1.567506751E-2	-2.062930697E-4	-3.007844555E-2	3.007915297E-2
3.343333333E1	5.005196604E-2	1.485580981E-2	7.151251031E-3	-1.971480870E-2	2.097174464E-2
3.346666667E1	5.037227930E-2	1.436074693E-2	1.438309814E-2	-5.381304966E-3	1.535682113E-2
3.350000000E1	5.101083924E-2	1.449705615E-2	1.990726248E-2	9.312179224E-3	2.197762001E-2
3.353333333E1	5.169943013E-2	1.498155888E-2	1.900233086E-2	2.057815749E-2	2.800980443E-2
3.356666667E1	5.227766130E-2	1.586893331E-2	1.543873221E-2	3.107551709E-2	3.469931144E-2
3.360000000E1	5.272867894E-2	1.705326002E-2	9.252016243E-3	3.459586227E-2	3.581163904E-2
3.363333333E1	5.289446238E-2	1.817532413E-2	3.192929363E-3	3.232408542E-2	3.248139923E-2
3.366666667E1	5.294154090E-2	1.920819905E-2	-5.219663567E-3	2.339186452E-2	2.396714863E-2
3.370000000E1	5.254648481E-2	1.973478177E-2	-1.282718500E-2	9.476300422E-3	1.594794484E-2
3.373333333E1	5.208639523E-2	1.983995241E-2	-1.481074764E-2	-6.279203972E-3	1.608684706E-2
3.376666667E1	5.155910164E-2	1.931616817E-2	-1.434894181E-2	-2.404236424E-2	2.799870371E-2
3.380000000E1	5.112979911E-2	1.823712813E-2	-1.178397619E-2	-3.637470293E-2	3.823586155E-2
3.383333333E1	5.077350322E-2	1.689118797E-2	-9.265941884E-3	-3.824048995E-2	3.934708059E-2
3.386666667E1	5.051206965E-2	1.568776213E-2	-3.463067314E-3	-3.083157050E-2	3.102545043E-2
3.390000000E1	5.054263207E-2	1.483574994E-2	-1.899163883E-3	-2.232490098E-2	2.240553564E-2
3.393333333E1	5.038545873E-2	1.419943540E-2	-1.657783200E-4	-9.611386796E-3	9.612816372E-3
3.396666667E1	5.053158018E-2	1.419499082E-2	4.883517428E-3	6.585547504E-3	8.198669307E-3
3.400000000E1	5.071102656E-2	1.463847190E-2	6.678285085E-3	1.947531330E-2	2.058852398E-2
3.403333333E1	5.097679919E-2	1.549334504E-2	1.206611986E-2	3.054175859E-2	3.283885300E-2
3.406666667E1	5.151543455E-2	1.667458914E-2	1.626221810E-2	3.579896734E-2	3.931953459E-2
3.410000000E1	5.206094706E-2	1.787994286E-2	1.588469027E-2	3.331785102E-2	3.691073803E-2
3.413333333E1	5.257441390E-2	1.889577920E-2	1.279018513E-2	2.524103269E-2	2.829661759E-2
3.416666667E1	5.291362607E-2	1.956267837E-2	7.246929677E-3	1.281517130E-2	1.472231657E-2
3.420000000E1	5.305754254E-2	1.975012396E-2	-1.741980456E-3	-2.769393823E-3	3.271702623E-3
3.423333333E1	5.279749404E-2	1.937805212E-2	-1.105355439E-2	-1.861668763E-2	2.165091506E-2
3.426666667E1	5.232063892E-2	1.850901145E-2	-1.496257696E-2	-3.055223676E-2	3.401937507E-2
3.430000000E1	5.179998891E-2	1.734123634E-2	-1.968701064E-2	-3.742328424E-2	4.228570197E-2
3.433333333E1	5.100817154E-2	1.601412583E-2	-1.909727023E-2	-3.456244969E-2	3.948757600E-2
3.436666667E1	5.052683756E-2	1.503707302E-2	-1.216700747E-2	-2.387146055E-2	2.679333312E-2
3.440000000E1	5.019703771E-2	1.442269513E-2	-7.285919709E-3	-1.127133566E-2	1.342116364E-2
3.443333333E1	5.004110958E-2	1.428565065E-2	1.339576873E-4	7.142004894E-4	7.266546642E-4
3.446666667E1	5.020596822E-2	1.447030850E-2	7.935725224E-3	1.328033922E-2	1.547071894E-2
3.450000000E1	5.057015793E-2	1.517100659E-2	1.269669738E-2	2.760843158E-2	3.038801769E-2
3.453333333E1	5.105241472E-2	1.631087060E-2	1.867321240E-2	3.481492483E-2	3.950655455E-2
3.456666667E1	5.181503875E-2	1.749200158E-2	1.335845694E-2	3.344830932E-2	3.601718713E-2
3.460000000E1	5.194297851E-2	1.854075789E-2	1.069704540E-2	2.867181321E-2	3.060228183E-2
3.463333333E1	5.252817511E-2	1.940345580E-2	1.209727171E-2	1.708264004E-2	2.093228544E-2
3.466666667E1	5.274946329E-2	1.967960056E-2	1.581365588E-3	1.830914238E-3	2.419289993E-3
3.470000000E1	5.263359949E-2	1.952551675E-2	-4.206255721E-3	-1.286803298E-2	1.353805229E-2
3.473333333E1	5.246904624E-2	1.882173169E-2	-8.656462299E-3	-2.670992947E-2	2.807765432E-2
3.476666667E1	5.205650200E-2	1.774485478E-2	-9.762820842E-3	-3.381036951E-2	3.519167170E-2
